session_id,record_id,site,station_id,space_id,cluster_id,user_id,connection_time_utc,disconnect_time_utc,done_charging_time_utc,kwh_delivered,source_max_power_kw,user_inputs_json,source_file,source_row_number,extraction_start_utc,extraction_end_utc_exclusive,session_id_derived
19_102_260_1636_2019-04-11 18:14:52.500483,5cd1d49bf9af8b68f0e96733,office001,19-102-260-1636,06,0102,,2019-04-11T18:14:52+00:00,2019-04-11T19:58:39+00:00,2019-04-11T19:58:34+00:00,5.859,,[],office001_2019_raw.jsonl,80,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-04-11 16:25:41.748842,5cd1d49bf9af8b68f0e96732,office001,19-102-260-1633,02,0102,,2019-04-11T16:25:42+00:00,2019-04-12T00:58:35+00:00,2019-04-11T17:31:18+00:00,5.902,,[],office001_2019_raw.jsonl,81,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-04-10 23:05:20.477869,5cd1d498f9af8b68f0e96731,office001,19-102-260-1640,08,0102,,2019-04-10T23:05:20+00:00,2019-04-11T03:47:45+00:00,2019-04-11T03:46:54+00:00,27.813,,[],office001_2019_raw.jsonl,82,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-04-10 22:27:23.356550,5cd1d498f9af8b68f0e96730,office001,19-102-260-1633,02,0102,,2019-04-10T22:27:23+00:00,2019-04-11T00:58:19+00:00,2019-04-10T22:54:46+00:00,2.599,,[],office001_2019_raw.jsonl,83,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-04-10 18:33:12.057516,5cd1d498f9af8b68f0e9672f,office001,19-102-260-1636,06,0102,,2019-04-10T18:33:12+00:00,2019-04-11T02:08:53+00:00,2019-04-10T22:25:02+00:00,12.86,,[],office001_2019_raw.jsonl,84,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-04-10 16:30:21.814172,5cd1d498f9af8b68f0e9672e,office001,19-102-260-1633,02,0102,,2019-04-10T16:30:22+00:00,2019-04-10T20:41:47+00:00,2019-04-10T17:36:53+00:00,6.008,,[],office001_2019_raw.jsonl,85,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-04-09 16:36:59.966060,5cd1d495f9af8b68f0e9672d,office001,19-102-260-1633,02,0102,,2019-04-09T16:37:00+00:00,2019-04-10T01:30:22+00:00,2019-04-09T17:45:45+00:00,6.197,,[],office001_2019_raw.jsonl,86,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-04-08 21:49:58.371519,5cd1d493f9af8b68f0e9672c,office001,19-102-260-1640,08,0102,,2019-04-08T21:49:58+00:00,2019-04-09T04:02:58+00:00,2019-04-09T03:47:15+00:00,36.116,,[],office001_2019_raw.jsonl,87,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-04-08 18:28:32.548678,5cd1d493f9af8b68f0e9672b,office001,19-102-260-1636,06,0102,,2019-04-08T18:28:33+00:00,2019-04-09T02:10:24+00:00,2019-04-08T20:45:17+00:00,7.498,,[],office001_2019_raw.jsonl,88,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-04-08 16:52:46.031014,5cd1d493f9af8b68f0e9672a,office001,19-102-260-1634,03,0102,,2019-04-08T16:52:46+00:00,2019-04-08T20:50:43+00:00,2019-04-08T20:50:35+00:00,25.486,,[],office001_2019_raw.jsonl,89,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-04-08 16:26:21.693268,5cd1d493f9af8b68f0e96729,office001,19-102-260-1633,02,0102,,2019-04-08T16:26:22+00:00,2019-04-09T01:42:43+00:00,2019-04-08T17:25:08+00:00,5.216,,[],office001_2019_raw.jsonl,90,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-04-05 21:18:37.638250,5cd1d48ef9af8b68f0e96728,office001,19-102-260-1640,08,0102,,2019-04-05T21:18:38+00:00,2019-04-06T03:46:04+00:00,2019-04-06T01:29:11+00:00,25.038,,[],office001_2019_raw.jsonl,91,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-04-05 18:16:20.020657,5cd1d48ef9af8b68f0e96727,office001,19-102-260-1636,06,0102,,2019-04-05T18:16:20+00:00,2019-04-05T23:53:24+00:00,2019-04-05T22:21:54+00:00,13.691,,[],office001_2019_raw.jsonl,92,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-04-05 16:57:35.330129,5cd1d48ef9af8b68f0e96726,office001,19-102-260-1634,03,0102,,2019-04-05T16:57:35+00:00,2019-04-06T00:21:35+00:00,2019-04-05T21:57:28+00:00,32.122,,[],office001_2019_raw.jsonl,93,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-04-05 16:20:51.232863,5cd1d48ef9af8b68f0e96725,office001,19-102-260-1633,02,0102,,2019-04-05T16:20:51+00:00,2019-04-06T00:42:03+00:00,2019-04-05T17:29:33+00:00,6.219,,[],office001_2019_raw.jsonl,94,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-04-04 16:21:34.812389,5cd1d48bf9af8b68f0e96724,office001,19-102-260-1633,02,0102,,2019-04-04T16:21:35+00:00,2019-04-05T01:17:11+00:00,2019-04-04T17:21:40+00:00,5.39,,[],office001_2019_raw.jsonl,95,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-06-04 18:53:57.863791,5d0c250bf9af8b5a6a9bad51,office001,19-102-260-1638,04,0102,,2019-06-04T18:53:58+00:00,2019-06-04T19:25:10+00:00,,1.712,,[],office001_2019_raw.jsonl,96,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-06-04 16:19:37.583173,5d0c250bf9af8b5a6a9bad50,office001,19-102-260-1633,02,0102,,2019-06-04T16:19:38+00:00,2019-06-05T02:39:02+00:00,,5.018,,[],office001_2019_raw.jsonl,97,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-06-03 23:05:25.325805,5d0ad38cf9af8b563c2b2239,office001,19-102-260-1639,05,0102,,2019-06-03T23:05:25+00:00,2019-06-04T02:15:46+00:00,,13.816,,[],office001_2019_raw.jsonl,98,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-06-03 18:21:51.825512,5d0ad38cf9af8b563c2b2238,office001,19-102-260-1636,06,0102,,2019-06-03T18:21:52+00:00,2019-06-04T00:42:05+00:00,,6.118,,[],office001_2019_raw.jsonl,99,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-06-03 16:30:31.671968,5d0ad38cf9af8b563c2b2237,office001,19-102-260-1633,02,0102,,2019-06-03T16:30:32+00:00,2019-06-04T00:28:05+00:00,,5.244,,[],office001_2019_raw.jsonl,100,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-05-31 21:49:22.830464,5d06df0bf9af8b49d0509c6c,office001,19-102-260-1640,08,0102,,2019-05-31T21:49:23+00:00,2019-06-01T06:00:59+00:00,,28.144,,[],office001_2019_raw.jsonl,101,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-31 18:43:12.633812,5d06df0bf9af8b49d0509c6b,office001,19-102-260-1636,06,0102,,2019-05-31T18:43:13+00:00,2019-06-01T01:42:42+00:00,,16.138,,[],office001_2019_raw.jsonl,102,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-05-29 22:41:25.576309,5d043c0cf9af8b42383aae02,office001,19-102-260-1640,08,0102,,2019-05-29T22:41:26+00:00,2019-05-30T05:09:39+00:00,,40.526,,[],office001_2019_raw.jsonl,103,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-05-29 20:01:46.714313,5d043c0cf9af8b42383aae01,office001,19-102-260-1639,05,0102,,2019-05-29T20:01:47+00:00,2019-05-30T00:17:56+00:00,,25.579,,[],office001_2019_raw.jsonl,104,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-29 19:36:24.837504,5d043c0cf9af8b42383aae00,office001,19-102-260-1636,06,0102,,2019-05-29T19:36:25+00:00,2019-05-30T01:40:16+00:00,,9.987,,[],office001_2019_raw.jsonl,105,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-29 16:56:56.490730,5d043c0cf9af8b42383aadff,office001,19-102-260-1633,02,0102,,2019-05-29T16:56:56+00:00,2019-05-30T00:50:49+00:00,,5.35,,[],office001_2019_raw.jsonl,106,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-28 18:10:57.963905,5d02ea8cf9af8b3cd60769ee,office001,19-102-260-1636,06,0102,,2019-05-28T18:10:58+00:00,2019-05-28T23:26:09+00:00,,16.186,,[],office001_2019_raw.jsonl,107,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-05-28 16:23:03.943799,5d02ea8cf9af8b3cd60769ed,office001,19-102-260-1639,05,0102,,2019-05-28T16:23:04+00:00,2019-05-28T22:29:45+00:00,,38.174,,[],office001_2019_raw.jsonl,108,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-05-24 21:23:40.569193,5cfda48bf9af8b26af02a739,office001,19-102-260-1640,08,0102,,2019-05-24T21:23:41+00:00,2019-05-25T04:44:26+00:00,,29.286,,[],office001_2019_raw.jsonl,109,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-05-24 20:28:57.173289,5cfda48bf9af8b26af02a738,office001,19-102-260-1637,07,0102,,2019-05-24T20:28:57+00:00,2019-05-25T01:07:35+00:00,2019-05-24T20:42:36+00:00,23.199,,[],office001_2019_raw.jsonl,110,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-05-24 20:02:04.512791,5cfda48bf9af8b26af02a737,office001,19-102-260-1640,08,0102,,2019-05-24T20:02:04+00:00,2019-05-24T21:19:22+00:00,2019-05-24T20:42:35+00:00,4.521091666666667,,[],office001_2019_raw.jsonl,111,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-23 18:31:16.297889,5cfc530bf9af8b22aa93e627,office001,19-102-260-1636,06,0102,,2019-05-23T18:31:16+00:00,2019-05-23T21:45:28+00:00,2019-05-23T20:29:01+00:00,6.921545277777779,,[],office001_2019_raw.jsonl,112,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-23 17:44:53.574251,5cfc530bf9af8b22aa93e626,office001,19-102-260-1633,02,0102,,2019-05-23T17:44:54+00:00,2019-05-23T21:48:34+00:00,2019-05-23T18:53:11+00:00,6.966358055555555,,[],office001_2019_raw.jsonl,113,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-05-23 17:27:58.951776,5cfc530bf9af8b22aa93e625,office001,19-102-260-1639,05,0102,,2019-05-23T17:27:59+00:00,2019-05-23T22:08:43+00:00,2019-05-23T20:28:59+00:00,20.03287,,[],office001_2019_raw.jsonl,114,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-05-23 00:33:40.629952,5cfb018cf9af8b1e6ca61a5c,office001,19-102-260-1640,08,0102,,2019-05-23T00:33:41+00:00,2019-05-23T04:01:13+00:00,2019-05-23T03:00:59+00:00,14.958,,[],office001_2019_raw.jsonl,115,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-22 16:26:52.184247,5cfb018cf9af8b1e6ca61a5b,office001,19-102-260-1633,02,0102,,2019-05-22T16:26:52+00:00,2019-05-23T00:35:23+00:00,2019-05-22T17:34:58+00:00,6.139,,[],office001_2019_raw.jsonl,116,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-05-21 20:40:32.212609,5cf9b00ef9af8b173656586b,office001,19-102-260-1640,08,0102,,2019-05-21T20:40:32+00:00,2019-05-22T03:40:45+00:00,2019-05-22T03:40:36+00:00,42.593,,[],office001_2019_raw.jsonl,117,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-05-21 19:17:57.687770,5cf9b00ef9af8b173656586a,office001,19-102-260-1638,04,0102,,2019-05-21T19:17:58+00:00,2019-05-21T20:28:14+00:00,2019-05-21T20:28:10+00:00,3.621,,[],office001_2019_raw.jsonl,118,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-05-21 17:10:24.973492,5cf9b00ef9af8b1736565869,office001,19-102-260-1635,01,0102,,2019-05-21T17:10:25+00:00,2019-05-22T00:59:02+00:00,2019-05-22T00:58:50+00:00,46.311,,[],office001_2019_raw.jsonl,119,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-20 18:15:11.291869,5cf85e8cf9af8b11f293c6ab,office001,19-102-260-1636,06,0102,,2019-05-20T18:15:11+00:00,2019-05-21T01:39:38+00:00,2019-05-20T20:34:25+00:00,7.709,,[],office001_2019_raw.jsonl,120,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-05-17 20:16:53.478829,5cf46a0df9af8b02de22a9f5,office001,19-102-260-1640,08,0102,,2019-05-17T20:16:53+00:00,2019-05-18T03:45:28+00:00,2019-05-18T01:31:56+00:00,32.317,,[],office001_2019_raw.jsonl,121,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-17 18:26:33.505161,5cf46a0df9af8b02de22a9f4,office001,19-102-260-1636,06,0102,,2019-05-17T18:26:33+00:00,2019-05-18T01:48:34+00:00,2019-05-17T21:39:47+00:00,10.819,,[],office001_2019_raw.jsonl,122,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-05-17 16:38:00.273567,5cf46a0df9af8b02de22a9f3,office001,19-102-260-1634,03,0102,,2019-05-17T16:38:00+00:00,2019-05-17T20:25:39+00:00,2019-05-17T20:25:30+00:00,24.133,,[],office001_2019_raw.jsonl,123,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-05-17 01:22:50.001682,5cf3188ef9af8b7d95886673,office001,19-102-260-1640,08,0102,,2019-05-17T01:22:50+00:00,2019-05-17T04:27:55+00:00,2019-05-17T04:27:46+00:00,18.984,,[],office001_2019_raw.jsonl,124,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-16 18:10:35.958919,5cf3188ef9af8b7d95886672,office001,19-102-260-1636,06,0102,,2019-05-16T18:10:36+00:00,2019-05-17T01:53:34+00:00,2019-05-16T21:40:26+00:00,11.844,,[],office001_2019_raw.jsonl,125,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-05-16 16:38:26.790603,5cf3188ef9af8b7d95886671,office001,19-102-260-1638,04,0102,,2019-05-16T16:38:27+00:00,2019-05-17T01:23:21+00:00,2019-05-16T17:39:07+00:00,5.937,,[],office001_2019_raw.jsonl,126,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-16 16:03:06.800014,5cf3188ef9af8b7d95886670,office001,19-102-260-1633,02,0102,,2019-05-16T16:03:07+00:00,2019-05-17T00:54:23+00:00,2019-05-16T21:51:44+00:00,36.643,,[],office001_2019_raw.jsonl,127,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-15 17:47:36.774840,5cf1c70cf9af8b79700aff2f,office001,19-102-260-1636,06,0102,,2019-05-15T17:47:37+00:00,2019-05-16T00:03:26+00:00,2019-05-15T21:25:16+00:00,12.25,,[],office001_2019_raw.jsonl,128,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-05-15 17:04:55.681046,5cf1c70cf9af8b79700aff2e,office001,19-102-260-1639,05,0102,,2019-05-15T17:04:56+00:00,2019-05-15T21:59:46+00:00,2019-05-15T21:59:33+00:00,31.445,,[],office001_2019_raw.jsonl,129,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-15 16:33:43.328275,5cf1c70cf9af8b79700aff2d,office001,19-102-260-1633,02,0102,,2019-05-15T16:33:43+00:00,2019-05-16T00:04:36+00:00,2019-05-15T17:33:21+00:00,5.347,,[],office001_2019_raw.jsonl,130,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-14 16:36:09.279407,5cf0758bf9af8b747eba3011,office001,19-102-260-1633,02,0102,,2019-05-14T16:36:09+00:00,2019-05-15T00:04:36+00:00,2019-05-14T17:39:16+00:00,5.674,,[],office001_2019_raw.jsonl,131,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-05-13 22:10:48.512459,5cef240ef9af8b709460f95d,office001,19-102-260-1634,03,0102,,2019-05-13T22:10:48+00:00,2019-05-14T02:45:25+00:00,2019-05-13T23:14:54+00:00,6.852,,[],office001_2019_raw.jsonl,132,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-05-13 21:10:36.456092,5cef240ef9af8b709460f95c,office001,19-102-260-1640,08,0102,,2019-05-13T21:10:36+00:00,2019-05-14T03:18:36+00:00,2019-05-14T03:18:24+00:00,35.781,,[],office001_2019_raw.jsonl,133,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-13 17:57:39.852213,5cef240ef9af8b709460f95b,office001,19-102-260-1636,06,0102,,2019-05-13T17:57:40+00:00,2019-05-14T00:46:11+00:00,2019-05-13T20:57:49+00:00,10.031,,[],office001_2019_raw.jsonl,134,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-13 16:03:07.164312,5cef240ef9af8b709460f95a,office001,19-102-260-1633,02,0102,,2019-05-13T16:03:07+00:00,2019-05-14T00:21:33+00:00,2019-05-13T16:56:30+00:00,4.682,,[],office001_2019_raw.jsonl,135,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-05-10 22:37:46.157511,5ceb2f8ef9af8b651293de61,office001,19-102-260-1640,08,0102,,2019-05-10T22:37:46+00:00,2019-05-11T03:21:18+00:00,2019-05-11T00:45:58+00:00,13.008,,[],office001_2019_raw.jsonl,136,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-10 18:32:37.598098,5ceb2f8ef9af8b651293de60,office001,19-102-260-1636,06,0102,,2019-05-10T18:32:38+00:00,2019-05-11T02:22:06+00:00,2019-05-10T21:38:21+00:00,10.304,,[],office001_2019_raw.jsonl,137,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-05-10 16:28:31.211015,5ceb2f8ef9af8b651293de5f,office001,19-102-260-1634,03,0102,,2019-05-10T16:28:31+00:00,2019-05-11T02:08:32+00:00,2019-05-10T20:58:11+00:00,25.117,,[],office001_2019_raw.jsonl,138,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-10 15:56:59.385491,5ceb2f8ef9af8b651293de5e,office001,19-102-260-1633,02,0102,,2019-05-10T15:56:59+00:00,2019-05-10T23:01:20+00:00,2019-05-10T17:05:09+00:00,6.159,,[],office001_2019_raw.jsonl,139,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-05-09 21:56:36.189046,5ce9de0ef9af8b5fa47bd473,office001,19-102-260-1640,08,0102,,2019-05-09T21:56:36+00:00,2019-05-10T04:08:20+00:00,2019-05-10T04:05:26+00:00,37.732,,[],office001_2019_raw.jsonl,140,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-09 19:33:39.872565,5ce9de0ef9af8b5fa47bd472,office001,19-102-260-1633,02,0102,,2019-05-09T19:33:40+00:00,2019-05-10T00:01:14+00:00,2019-05-09T19:45:05+00:00,1.079,,[],office001_2019_raw.jsonl,141,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-05-09 18:57:47.552809,5ce9de0ef9af8b5fa47bd471,office001,19-102-260-1634,03,0102,,2019-05-09T18:57:48+00:00,2019-05-09T23:46:39+00:00,2019-05-09T23:46:31+00:00,30.608,,[],office001_2019_raw.jsonl,142,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-09 18:23:22.005720,5ce9de0ef9af8b5fa47bd470,office001,19-102-260-1636,06,0102,,2019-05-09T18:23:22+00:00,2019-05-10T01:55:18+00:00,2019-05-09T21:25:09+00:00,10.211,,[],office001_2019_raw.jsonl,143,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-09 16:39:29.185310,5ce9de0ef9af8b5fa47bd46f,office001,19-102-260-1633,02,0102,,2019-05-09T16:39:29+00:00,2019-05-09T17:40:42+00:00,2019-05-09T17:41:40+00:00,5.289,,[],office001_2019_raw.jsonl,144,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-08 18:33:21.075571,5ce88c8cf9af8b5b2347d9e6,office001,19-102-260-1636,06,0102,,2019-05-08T18:33:21+00:00,2019-05-09T01:09:39+00:00,2019-05-08T22:37:32+00:00,13.604,,[],office001_2019_raw.jsonl,145,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-08 16:38:37.990048,5ce88c8cf9af8b5b2347d9e5,office001,19-102-260-1633,02,0102,,2019-05-08T16:38:38+00:00,2019-05-08T21:53:22+00:00,2019-05-08T17:44:58+00:00,6.008,,[],office001_2019_raw.jsonl,146,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-07 16:41:43.367434,5ce73b0cf9af8b385b1c16f6,office001,19-102-260-1633,02,0102,,2019-05-07T16:41:43+00:00,2019-05-08T00:48:36+00:00,2019-05-07T17:39:23+00:00,5.187,,[],office001_2019_raw.jsonl,147,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-05-06 23:08:14.275764,5ce5e98ff9af8b3259b8be99,office001,19-102-260-1640,08,0102,,2019-05-06T23:08:14+00:00,2019-05-07T04:39:55+00:00,2019-05-07T04:32:56+00:00,32.805,,[],office001_2019_raw.jsonl,148,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-05-06 18:56:04.659795,5ce5e98ff9af8b3259b8be98,office001,19-102-260-1636,06,0102,,2019-05-06T18:56:05+00:00,2019-05-07T00:40:49+00:00,2019-05-06T23:23:39+00:00,14.962,,[],office001_2019_raw.jsonl,149,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-05-06 17:46:24.261989,5ce5e98ff9af8b3259b8be97,office001,19-102-260-1639,05,0102,,2019-05-06T17:46:24+00:00,2019-05-07T01:11:31+00:00,2019-05-07T01:11:18+00:00,42.839,,[],office001_2019_raw.jsonl,150,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-05-06 17:43:28.014242,5ce5e98ff9af8b3259b8be96,office001,19-102-260-1634,03,0102,,2019-05-06T17:43:28+00:00,2019-05-07T00:43:06+00:00,2019-05-06T23:30:50+00:00,35.446,,[],office001_2019_raw.jsonl,151,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-05-06 16:36:59.806060,5ce5e98ff9af8b3259b8be95,office001,19-102-260-1633,02,0102,,2019-05-06T16:37:00+00:00,2019-05-07T00:03:33+00:00,2019-05-06T17:33:20+00:00,5.016,,[],office001_2019_raw.jsonl,152,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-07-05 21:23:11.155550,5d35038cf9af8b5eb21001c5,office001,19-102-260-1640,08,0102,,2019-07-05T21:23:11+00:00,2019-07-06T03:51:16+00:00,2019-07-06T03:51:00+00:00,16.818,,[],office001_2019_raw.jsonl,153,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-07-05 18:50:18.685525,5d35038cf9af8b5eb21001c4,office001,19-102-260-1636,06,0102,,2019-07-05T18:50:19+00:00,2019-07-06T00:17:56+00:00,2019-07-05T22:21:27+00:00,11.486,,[],office001_2019_raw.jsonl,154,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-07-03 21:49:05.392912,5d32608cf9af8b56e2642f5e,office001,19-102-260-1640,08,0102,,2019-07-03T21:49:05+00:00,2019-07-04T03:40:05+00:00,2019-07-04T03:39:56+00:00,36.887,,[],office001_2019_raw.jsonl,155,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-07-03 18:18:35.476046,5d32608cf9af8b56e2642f5d,office001,19-102-260-1636,06,0102,,2019-07-03T18:18:35+00:00,2019-07-04T00:27:46+00:00,2019-07-03T23:15:14+00:00,16.251,,[],office001_2019_raw.jsonl,156,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-07-03 13:28:08.870615,5d32608cf9af8b56e2642f5c,office001,19-102-260-1638,04,0102,,2019-07-03T13:28:09+00:00,2019-07-03T19:51:58+00:00,2019-07-03T18:32:25+00:00,25.947,,[],office001_2019_raw.jsonl,157,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-07-02 23:01:50.898225,5d310f0cf9af8b52abdd1ccf,office001,19-102-260-1633,02,0102,,2019-07-02T23:01:51+00:00,2019-07-03T01:24:26+00:00,2019-07-03T00:38:31+00:00,5.32,,[],office001_2019_raw.jsonl,158,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-07-02 19:52:21.981472,5d310f0cf9af8b52abdd1cce,office001,19-102-260-1633,02,0102,,2019-07-02T19:52:22+00:00,2019-07-02T21:15:00+00:00,2019-07-02T21:09:04+00:00,2.773,,[],office001_2019_raw.jsonl,159,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-07-02 15:12:47.339687,5d310f0cf9af8b52abdd1ccd,office001,19-102-260-1638,04,0102,,2019-07-02T15:12:47+00:00,2019-07-02T19:00:21+00:00,2019-07-02T19:00:16+00:00,22.76,,[],office001_2019_raw.jsonl,160,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-07-01 20:42:06.703909,5d2fbd8df9af8b4d0b93157a,office001,19-102-260-1639,05,0102,,2019-07-01T20:42:07+00:00,2019-07-01T23:55:28+00:00,2019-07-01T23:55:20+00:00,20.489,,[],office001_2019_raw.jsonl,161,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
